# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b
# 603fd3987364b09f9aacb70d1ed12c268e24dd56
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
193.9603900; -27.5768462; 36.3967891; 1.5038788; -0.0297696; 7.5937384; 1.0932023
194.1603492; -27.7763164; 36.4107482; 1.4980078; -0.0289527; 7.6224703; 1.1027213
194.3603084; -27.9757080; 36.4258622; 1.4922998; -0.0281409; 7.6513432; 1.1123904
194.5602675; -28.1750008; 36.4420972; 1.4867521; -0.0273495; 7.6803592; 1.1212936
194.7602267; -28.3742120; 36.4594227; 1.4813622; -0.0265591; 7.7094970; 1.1306051
194.9601858; -28.5733215; 36.4778054; 1.4761303; -0.0257727; 7.7387656; 1.1401340
195.1601450; -28.7723355; 36.4972140; 1.4710552; -0.0249886; 7.7681693; 1.1499828
195.3601042; -28.9712559; 36.5176175; 1.4661367; -0.0242057; 7.7977146; 1.1602116
195.5600633; -29.1700643; 36.5389823; 1.4613748; -0.0234248; 7.8274097; 1.1707627
195.7600225; -29.3687807; 36.5612793; 1.4567687; -0.0226447; 7.8572611; 1.1817161
195.9599817; -29.5673873; 36.5844750; 1.4523186; -0.0218656; 7.8872773; 1.1930562
196.1599408; -29.7658924; 36.6085391; 1.4480242; -0.0210872; 7.9174660; 1.2047974
196.3599000; -29.9642995; 36.6334407; 1.4438853; -0.0203094; 7.9478354; 1.2169414
196.5598592; -30.1625942; 36.6591465; 1.4399021; -0.0195319; 7.9783937; 0.8632631
196.7598183; -30.3607960; 36.6856278; 1.4360741; -0.0187550; 8.0000000; 0.0000000
196.9597775; -30.5588910; 36.7128514; 1.4324016; -0.0179780; 8.0000000; 0.0000000
197.1597367; -30.7568886; 36.7407872; 1.4288844; -0.0172012; 8.0000000; 0.0000000
197.3596958; -30.9547934; 36.7694044; 1.4255224; -0.0164247; 8.0000000; 0.0000000
197.5596550; -31.1525949; 36.7986703; 1.4223159; -0.0156477; 8.0000000; 0.0000000
197.7596142; -31.3503115; 36.8285561; 1.4192646; -0.0148711; 8.0000000; 0.0000000
197.9595733; -31.5479332; 36.8590289; 1.4163687; -0.0140939; 8.0000000; 0.0000000
198.1595325; -31.7454697; 36.8900587; 1.4136282; -0.0133166; 8.0000000; 0.0000000
198.3594916; -31.9429263; 36.9216150; 1.4110431; -0.0125394; 8.0000000; 0.0000000
198.5594508; -32.1402968; 36.9536653; 1.4086135; -0.0117616; 8.0000000; 0.0000000
198.7594100; -32.3375974; 36.9861806; 1.4063394; -0.0109841; 8.0000000; 0.0000000
